review,rating,date,bank,source,review_clean,vader_compound,sentiment_vader,sent_label,sent_score,text,theme_primary
app doesn't start,1,2025-06-21,BOA,google_play,app doesn't start,0.0,neutral,negative,0.9973676800727844,app doesn't start,App Performance & Updates
Excellent application,5,2025-06-18,BOA,google_play,excellent application,0.5719,positive,positive,0.9998571872711182,excellent application,Banking Service & Money Handling
its very bad app its very slow,1,2025-06-17,BOA,google_play,its very bad app its very slow,-0.5849,negative,negative,0.9998086094856262,its very bad app its very slow,App Performance & Updates
ብዙዬ ሺዋየ በለጠ,1,2025-06-15,BOA,google_play,ብዙዬ ሺዋየ በለጠ,0.0,neutral,negative,0.8337252736091614,ብዙዬ ሺዋየ በለጠ,App Functionality / Reliability
Good job!,5,2025-06-13,BOA,google_play,good job!,0.4926,positive,positive,0.9998481273651124,good job!,App Functionality / Reliability
best financial app.,5,2025-06-12,BOA,google_play,best financial app.,0.6369,positive,positive,0.9997761845588684,best financial app.,Mobile Banking Experience / Slowness
ቆንጆ ነው በርቱ,5,2025-06-11,BOA,google_play,ቆንጆ ነው በርቱ,0.0,neutral,negative,0.8337252736091614,ቆንጆ ነው በርቱ,App Performance & Updates
the worst app humans ever created,1,2025-06-09,BOA,google_play,the worst app humans ever created,-0.4767,negative,negative,0.9998008608818054,the worst app humans ever created,Usability / User Complaints
it's not working,3,2025-06-05,BOA,google_play,it's not working,0.0,neutral,negative,0.9997857213020324,it's not working,App Performance & Updates
"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",1,2025-06-03,BOA,google_play,"hello, i’m facing a problem with the boa mobile app. every time i enter my phone number and password, the app crashes and shows an error that says “boamobile closed because this app has a bug.” i tried updating, reinstalling, and clearing cache, but nothing worked. please fix this bug in the next update. i really need access to my account. thank you.",-0.1884,negative,negative,0.999415159225464,"hello, i’m facing a problem with the boa mobile app. every time i enter my phone number and password, the app crashes and shows an error that says “boamobile closed because this app has a bug.” i tried updating, reinstalling, and clearing cache, but nothing worked. please fix this bug in the next update. i really need access to my account. thank you.",Mobile Banking Experience / Slowness
exceptional,5,2025-06-03,BOA,google_play,exceptional,0.0,neutral,positive,0.9998514652252196,exceptional,Banking Service & Money Handling
BoA Mobile good bank,5,2025-06-02,BOA,google_play,boa mobile good bank,0.4404,positive,positive,0.9984728693962096,boa mobile good bank,App Performance & Updates
this is worest app 24/7 loading,1,2025-06-01,BOA,google_play,this is worest app 24/7 loading,0.0,neutral,negative,0.993474304676056,this is worest app 24/7 loading,Banking Service & Money Handling
BoA system is confartable,5,2025-06-01,BOA,google_play,boa system is confartable,0.0,neutral,negative,0.9980142116546632,boa system is confartable,App Functionality / Reliability
"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",1,2025-05-27,BOA,google_play,"this app, for me , is a waste of time. it doesn't work . i can't even long in, and it really piss me off. fix the problem",-0.8173,negative,negative,0.99980491399765,"this app, for me , is a waste of time. it doesn't work . i can't even long in, and it really piss me off. fix the problem",App Functionality / Reliability
Good service.,3,2025-05-25,BOA,google_play,good service.,0.4404,positive,positive,0.9998533725738524,good service.,App Functionality / Reliability
the app crush frequently,1,2025-05-24,BOA,google_play,the app crush frequently,-0.1531,negative,negative,0.998525083065033,the app crush frequently,Mobile Banking Experience / Slowness
You guys keeps getting worst,1,2025-05-22,BOA,google_play,you guys keeps getting worst,-0.6249,negative,negative,0.9997075200080872,you guys keeps getting worst,App Performance & Updates
"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",1,2025-05-21,BOA,google_play,"this app is a joke. it crashes more than it works, takes forever to load, and half the features are just decorative at this point. can’t log in, can’t transfer money, can’t even check my balance without it bugging out. to the developer: are you actually trying to make this work, or is this some kind of social experiment to test our patience? did you build this in your sleep? because it definitely looks like it. if this is your idea of a functional app, maybe consider a different career path🙏",0.7757,positive,negative,0.999026656150818,"this app is a joke. it crashes more than it works, takes forever to load, and half the features are just decorative at this point. can’t log in, can’t transfer money, can’t even check my balance without it bugging out. to the developer: are you actually trying to make this work, or is this some kind of social experiment to test our patience? did you build this in your sleep? because it definitely looks like it. if this is your idea of a functional app, maybe consider a different career path🙏",Usability / User Complaints
BoA,2,2025-05-20,BOA,google_play,boa,0.0,neutral,negative,0.7410542368888855,boa,App Functionality / Reliability
but not opening on android,4,2025-05-19,BOA,google_play,but not opening on android,0.0,neutral,negative,0.9952228665351868,but not opening on android,Mobile Banking Experience / Slowness
Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,1,2025-05-18,BOA,google_play,worst app ever. totally unreliable. and it didn't work at all for the last 4 months.,-0.6249,negative,negative,0.9997984766960144,worst app ever. totally unreliable. and it didn't work at all for the last 4 months.,App Performance & Updates
amazing,5,2025-05-18,BOA,google_play,amazing,0.5859,positive,positive,0.999875545501709,amazing,Banking Service & Money Handling
"this app does no work on Samsung a51, it just gives a preview of the logo",1,2025-05-11,BOA,google_play,"this app does no work on samsung a51, it just gives a preview of the logo",-0.296,negative,negative,0.9992283582687378,"this app does no work on samsung a51, it just gives a preview of the logo",Mobile Banking Experience / Slowness
"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",5,2025-05-10,BOA,google_play,"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",-0.4639,negative,negative,0.9994921684265136,"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",Banking Service & Money Handling
liking this application good 👍,5,2025-05-07,BOA,google_play,liking this application good 👍,0.6808,positive,positive,0.9996829032897948,liking this application good 👍,Banking Service & Money Handling
"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",1,2025-05-06,BOA,google_play,"this app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and otp sent not work",-0.775,negative,negative,0.9989790916442872,"this app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and otp sent not work",Banking Service & Money Handling
